ScrapingTime,EventID,EventTitle,EventAttendees,EventDate,EventURL,EventShortDesc
Thu Jul 22 06:07:45 2021,6821049644257177600,FREE WEBINAR Customer Experience Basics,4,"Thu, Aug 19, 4:00 PM BST",https://www.linkedin.com/events/6821049644257177600/,"Customer Experience (CX) is the new competitive battleground for businesses, more and more companies are realizing that! Do you also want to find out more about CX, then join this free webinar. we will give you a sneak peek of our CX in 1 Day masterclass: • What is• Why should your company invest in it • How do you create great customer experiences using the CX Framework. • Hands-on and fun, with short exercises for you to get a taste of CX."
Thu Jul 22 06:07:54 2021,6821108230761013249,Creating an Exceptional Customer Experience,1,"Thu, Aug 5, 10:00 PM BST",https://www.linkedin.com/events/6821108230761013249/,"An omnichannel strategy rules because your customers don’t have an off switch anymore. Businesses need to replace traditional customer service response with proactive customer experiences or they won’t survive. In this webinar we will: - Look at your Digital Customer Service Strategy - Identify your objectives - Understand where you are today - Determine how to get where you, and your customers, want you to be"
Thu Jul 22 06:07:54 2021,6813489487457337344,Process-Oriented Customer Experience Management: 3 Tips for Getting Started,3,"Wed, Aug 11, 6:00 PM BST",https://www.linkedin.com/events/6813489487457337344/,"This is a topic that should make both process managers and all employees with customer contact sit up and take notice: In order to catapult the customer experience to a new level, close cooperation is required. In this webinar, we will show all key stakeholders what the customer journey is all about in a process context, what benefits and challenges the topic brings with it, and which top 3 tips you should take to heart for your customer excellence initiative."
Thu Jul 22 06:07:54 2021,6820719175049211904,Creating an Exceptional Customer Experience,1,"Thu, Aug 5, 1:00 PM BST",https://www.linkedin.com/events/6820719175049211904/,"An omnichannel strategy rules because your customers don’t have an off switch anymore. Businesses need to replace traditional customer service response with proactive customer experiences or they won’t survive. In this webinar we will: - Look at your Digital Customer Service Strategy - Identify your objectives - Understand where you are today - Determine how to get where you, and your customers, want you to be"
Thu Jul 22 06:07:54 2021,6823637541711937537,Customer Experience Management Field Manual - Part V: The Inspection,1,"Wed, Aug 18, 3:00 PM BST",https://www.linkedin.com/events/6823637541711937537/,"Each month Jeff takes you through each core function using excerpts from his new book: Customer Experience Management Field Manual (www.cxfieldmanual.com), in a series illustrating what each function can do to enable your own CX program to grow and mature for its intended purpose."
Thu Jul 22 06:07:54 2021,6821813404194349056,Customer Experience Digital Transformation Summit,1,"Tue, Sep 21 - Thu, Sep 23",https://www.linkedin.com/events/6821813404194349056/,"The Customer Experience Digital Transformation Summit brings together VPs, Directors and C-Suite executives in the CX space. Over the course of two content-rich days, you will: Connect with 500+ delegates looking to build their ideal CX tech stack and fill your pipeline with qualified leads. Develop and nurture vital relationships to stay competitive in a rapidly evolving field. Demonstrate your thought leadership and secure the maximum market reach."
Thu Jul 22 06:07:54 2021,6811623094063525888,Webinar: Enhancing Customer Experience in the BFSI Sector,2,"Wed, Aug 11, 11:00 PM BST",https://www.linkedin.com/events/6811623094063525888/,"Join Geoff Thompson, AVP BFSI (Qualitest) and Carl Fryer, International Sales Team Lead (Testbirds) to learn what and how you can test effectively to assure that the customer journeys you offer keep your customers satisfied, as well as improve your brand image. Register Now https://bit.ly/2TJuv2K"
Thu Jul 22 06:07:54 2021,6818226175589003264,Scale Decision Intelligence in Life Sciences to Deliver Customer Experience,1,"Thu, Aug 5, 8:00 PM BST",https://www.linkedin.com/events/6818226175589003264/,"Limited Availability: Free Registration via Linkedin In this webcast, a panel of thought leaders and experts will take a deep dive into the hows and whys of implementing intelligent automation in a life sciences business. Discover how biopharma and life sciences companies can genuinely maximize their automation efforts by going beyond their typical task automation strategy. Key topics include: 1. Hyper-Automation Adoption Challenges and Trends in the Pharma Industry 2. Shifting from Task Led Automation to a Transformational Automation Strategy 3. Cost Management of Operational Maintenance Through Intelligent Automation"
Thu Jul 22 06:07:54 2021,6823129803172941824,Webinar : Customer Data Platform,18,"Tue, Jul 27, 2:30 PM BST",https://www.linkedin.com/events/6823129803172941824/,"In this webinar, we will unleash how AWS partnered with BluePi and implemented Customer Data Platform(CDP) for FNP. An in-house tool that consolidates data from different data sources and provides solutions to enhance the customer experience, thus improving customer retention. As a result, FNP was able to improve its marketing Call-To-Action (CTA) by 3x and execute personalized campaigns that drove a 5% revenue increase."
Thu Jul 22 06:07:54 2021,6818601253279531008,Perspective from Singapore Airlines - Reinvent Travel During Recovery,215,"Thu, Jul 29, 1:00 PM BST",https://www.linkedin.com/events/6818601253279531008/,"As COVID restrictions ease and more people become fully vaccinated, travel marketers are asking one big question: Will travelers come back like before, or will the trends that emerged in 2020 hang around in 2021 and beyond? Hear from travel industry leaders Singapore Airlines and Insider on what’s in store over the next 18-24 months and how travel marketers can closegaps to future-proof their brands. In this session, we’ll cover: - How traveler habits have changed over the last 18 months - What is driving bounce back and how marketers can close gaps in their- How 1:1 personalization can build consumer trust and loyalty in recovery Registration Now! -> https://bit.ly/36jNsMu"
